AStar,instances/BBGRL/50_ep0.2_0_gilbert_5.in,3,0.06,0.023
AStar,instances/BBGRL/50_ep0.15_0_gilbert_4.in,3,0.06,0.022
AStar,instances/BBGRL/100_ep0.1_0_gilbert_4.in,3,0.03,0.111
AStar,instances/BBGRL/500_ep0.02_0_gilbert_4.in,4,0.008,2.917
AStar,instances/BBGRL/1000_ep0.0125_0_gilbert_8.in,4,0.004,17.033
AStar,instances/BBGRL/500_ep0.015_0_gilbert_5.in,5,0.01,6.373
AStar,instances/BBGRL/1000_ep0.0075_0_gilbert_5.in,6,0.006,45.337
AStar,instances/BBGRL/100_ep0.05_0_gilbert_5.in,4,0.04,0.741
AStar,instances/BBGRL/50_ep0.2_0_gilbert_1.in,3,0.06,0.112
AStar,instances/BBGRL/1000_ep0.0125_0_gilbert_3.in,4,0.004,25.926
AStar,instances/BBGRL/1000_ep0.01_0_gilbert_5.in,5,0.005,25.941
AStar,instances/BBGRL/500_ep0.025_0_gilbert_7.in,4,0.008,6.208
AStar,instances/BBGRL/50_ep0.1_0_gilbert_10.in,4,0.08,0.036
AStar,instances/BBGRL/1000_ep0.0125_0_gilbert_7.in,4,0.004,13.717
AStar,instances/BBGRL/1000_ep0.01_0_gilbert_1.in,4,0.004,15.583
AStar,instances/BBGRL/50_ep0.1_0_gilbert_4.in,4,0.08,0.042
AStar,instances/BBGRL/100_ep0.075_0_gilbert_4.in,4,0.04,1.012
AStar,instances/BBGRL/500_ep0.025_0_gilbert_3.in,4,0.008,4.576
AStar,instances/BBGRL/1000_ep0.0125_0_gilbert_10.in,5,0.005,29.213
AStar,instances/BBGRL/1000_ep0.0125_0_gilbert_6.in,4,0.004,12.57
AStar,instances/BBGRL/50_ep0.1_0_gilbert_5.in,4,0.08,0.036
AStar,instances/BBGRL/100_ep0.075_0_gilbert_5.in,4,0.04,0.152
AStar,instances/BBGRL/500_ep0.025_0_gilbert_2.in,4,0.008,3.792
AStar,instances/BBGRL/1000_ep0.0125_0_gilbert_2.in,4,0.004,11.684
AStar,instances/BBGRL/1000_ep0.01_0_gilbert_4.in,5,0.005,23.422
AStar,instances/BBGRL/50_ep0.1_0_gilbert_1.in,6,0.12,0.047
AStar,instances/BBGRL/100_ep0.075_0_gilbert_1.in,4,0.04,0.18
AStar,instances/BBGRL/500_ep0.025_0_gilbert_6.in,4,0.008,3.897
AStar,instances/GBRL/50_ep0.25_0_gilbert_4.in,3,0.06,0.034
AStar,instances/GBRL/100_r0.219_0_geom_5.gin,7,0.07,0.475
AStar,instances/GBRL/50_r0.259_0_geom_2.gin,6,0.12,0.082
AStar,instances/GBRL/100_ep0.1_0_gilbert_9.in,3,0.03,0.163
AStar,instances/GBRL/100_ep0.075_0_gilbert_6.in,4,0.04,0.126
AStar,instances/GBRL/100_r0.219_0_geom_4.gin,5,0.05,0.171
AStar,instances/GBRL/50_r0.259_0_geom_3.gin,32,0.64,0.04
AStar,instances/GBRL/50_r0.259_0_geom_1.gin,13,0.26,0.112
AStar,instances/GBRL/100_r0.219_0_geom_6.gin,7,0.07,0.406
AStar,instances/GBRL/100_ep0.075_0_gilbert_2.in,4,0.04,0.175
AStar,instances/GBRL/50_ep0.2_0_gilbert_8.in,3,0.06,0.023
AStar,instances/GBRL/50_ep0.15_0_gilbert_9.in,4,0.08,0.033
AStar,instances/GBRL/100_r0.219_0_geom_7.gin,5,0.05,0.184
AStar,instances/GBRL/50_r0.299_0_geom_10.gin,4,0.08,0.032
AStar,instances/GBRL/50_ep0.25_0_gilbert_1.in,3,0.06,0.033
AStar,instances/GBRL/100_r0.219_0_geom_3.gin,6,0.06,0.216
AStar,instances/GBRL/50_r0.259_0_geom_4.gin,5,0.1,0.082
AStar,instances/GBRL/100_ep0.075_0_gilbert_3.in,4,0.04,0.115
AStar,instances/GBRL/100_ep0.125_0_gilbert_10.in,3,0.03,0.087
AStar,instances/GBRL/50_ep0.2_0_gilbert_9.in,3,0.06,0.024
AStar,instances/GBRL/50_ep0.15_0_gilbert_8.in,3,0.06,0.023
AStar,instances/GBRL/100_r0.219_0_geom_2.gin,6,0.06,0.194
AStar,instances/GBRL/50_r0.259_0_geom_5.gin,13,0.26,0.059
AStar,instances/GBRL/50_ep0.25_0_gilbert_5.in,3,0.06,0.032
AStar,instances/GBRL/50_r0.259_0_geom_7.gin,39,0.78,0.017
AStar,instances/GBRL/100_ep0.1_0_gilbert_8.in,3,0.03,0.08
AStar,instances/GBRL/100_ep0.075_0_gilbert_7.in,4,0.04,0.152
AStar,instances/GBRL/50_ep0.15_0_gilbert_10.in,3,0.06,0.024
AStar,instances/GBRL/50_r0.259_0_geom_6.gin,6,0.12,0.062
AStar,instances/GBRL/100_r0.219_0_geom_1.gin,7,0.07,0.366
AStar,instances/GBRL/100_ep0.1_0_gilbert_3.in,3,0.03,0.112
AStar,instances/GBRL/100_r0.195_0_geom_10.gin,6,0.06,0.195
AStar,instances/GBRL/100_r0.195_0_geom_8.gin,10,0.1,1.847
AStar,instances/GBRL/50_r0.334_0_geom_8.gin,4,0.08,0.042
AStar,instances/GBRL/100_r0.169_0_geom_1.gin,9,0.09,0.621
AStar,instances/GBRL/50_r0.334_0_geom_9.gin,4,0.08,0.051
AStar,instances/GBRL/100_r0.195_0_geom_9.gin,6,0.06,0.577
AStar,instances/GBRL/50_ep0.15_0_gilbert_7.in,3,0.06,0.03
AStar,instances/GBRL/100_r0.219_0_geom_10.gin,7,0.07,0.407
AStar,instances/GBRL/50_ep0.2_0_gilbert_6.in,3,0.06,0.023
AStar,instances/GBRL/100_ep0.125_0_gilbert_1.in,3,0.03,0.088
AStar,instances/GBRL/100_ep0.075_0_gilbert_8.in,4,0.04,0.151
AStar,instances/GBRL/100_ep0.1_0_gilbert_7.in,4,0.04,0.12
AStar,instances/GBRL/100_r0.169_0_geom_3.gin,30,0.3,0.666
AStar,instances/GBRL/100_r0.169_0_geom_2.gin,21,0.21,2.707
AStar,instances/GBRL/100_ep0.125_0_gilbert_5.in,3,0.03,0.089
AStar,instances/GBRL/50_ep0.15_0_gilbert_3.in,4,0.08,0.055
AStar,instances/GBRL/50_ep0.2_0_gilbert_2.in,3,0.06,0.036
AStar,instances/GBRL/50_ep0.2_0_gilbert_10.in,3,0.06,0.033
AStar,instances/GBRL/100_ep0.075_0_gilbert_9.in,4,0.04,0.152
AStar,instances/GBRL/100_ep0.1_0_gilbert_6.in,3,0.03,0.15
AStar,instances/GBRL/100_r0.169_0_geom_6.gin,11,0.11,0.339
AStar,instances/GBRL/100_r0.169_0_geom_7.gin,8,0.08,1.082
AStar,instances/GBRL/100_ep0.125_0_gilbert_4.in,3,0.03,0.115
AStar,instances/GBRL/50_ep0.15_0_gilbert_2.in,4,0.08,0.032
AStar,instances/GBRL/50_ep0.2_0_gilbert_3.in,4,0.08,0.048
AStar,instances/GBRL/50_r0.299_0_geom_9.gin,5,0.1,0.047
AStar,instances/GBRL/100_ep0.1_0_gilbert_2.in,4,0.04,0.16
AStar,instances/GBRL/50_r0.259_0_geom_10.gin,6,0.12,0.085
AStar,instances/GBRL/100_ep0.075_0_gilbert_10.in,4,0.04,0.145
AStar,instances/GBRL/100_r0.169_0_geom_5.gin,9,0.09,0.883
AStar,instances/GBRL/100_r0.169_0_geom_4.gin,9,0.09,1.284
AStar,instances/GBRL/50_ep0.15_0_gilbert_6.in,3,0.06,0.025
AStar,instances/GBRL/50_ep0.2_0_gilbert_7.in,3,0.06,0.031
AStar,instances/GBRL/50_r0.334_0_geom_10.gin,3,0.06,0.026
AStar,instances/GBRL/50_r0.299_0_geom_8.gin,4,0.08,0.035
AStar,instances/GBRL/50_r0.299_0_geom_5.gin,4,0.08,0.043
AStar,instances/GBRL/100_ep0.1_0_gilbert_5.in,3,0.03,0.121
AStar,instances/GBRL/100_r0.195_0_geom_1.gin,6,0.06,0.282
AStar,instances/GBRL/50_ep0.25_0_gilbert_8.in,3,0.06,0.024
AStar,instances/GBRL/50_r0.334_0_geom_1.gin,3,0.06,0.026
AStar,instances/GBRL/100_r0.169_0_geom_9.gin,22,0.22,2.158
AStar,instances/GBRL/100_r0.169_0_geom_8.gin,9,0.09,0.332
AStar,instances/GBRL/100_ep0.1_0_gilbert_10.in,4,0.04,0.148
AStar,instances/GBRL/100_ep0.125_0_gilbert_7.in,3,0.03,0.112
AStar,instances/GBRL/50_ep0.15_0_gilbert_1.in,3,0.06,0.032
AStar,instances/GBRL/50_r0.299_0_geom_4.gin,47,0.94,0.007
AStar,instances/GBRL/100_ep0.1_0_gilbert_1.in,3,0.03,0.092
AStar,instances/GBRL/50_r0.299_0_geom_6.gin,5,0.1,0.058
AStar,instances/GBRL/100_r0.195_0_geom_2.gin,7,0.07,0.356
AStar,instances/GBRL/50_r0.334_0_geom_2.gin,5,0.1,0.063
AStar,instances/GBRL/50_r0.334_0_geom_3.gin,3,0.06,0.03
AStar,instances/GBRL/100_r0.195_0_geom_3.gin,9,0.09,1.324
AStar,instances/GBRL/50_ep0.2_0_gilbert_4.in,3,0.06,0.035
AStar,instances/GBRL/50_ep0.15_0_gilbert_5.in,4,0.08,0.034
AStar,instances/GBRL/100_ep0.125_0_gilbert_3.in,3,0.03,0.126
AStar,instances/GBRL/50_r0.299_0_geom_7.gin,5,0.1,0.042
AStar,instances/GBRL/50_r0.299_0_geom_3.gin,4,0.08,0.034
AStar,instances/GBRL/100_r0.195_0_geom_7.gin,9,0.09,0.795
AStar,instances/GBRL/50_r0.334_0_geom_7.gin,5,0.1,0.04
AStar,instances/GBRL/50_r0.334_0_geom_6.gin,3,0.06,0.034
AStar,instances/GBRL/100_r0.195_0_geom_6.gin,6,0.06,0.231
AStar,instances/GBRL/50_ep0.2_0_gilbert_5.in,3,0.06,0.024
AStar,instances/GBRL/50_ep0.15_0_gilbert_4.in,3,0.06,0.021
AStar,instances/GBRL/100_ep0.125_0_gilbert_2.in,3,0.03,0.085
AStar,instances/GBRL/50_r0.299_0_geom_2.gin,5,0.1,0.048
AStar,instances/GBRL/100_ep0.1_0_gilbert_4.in,3,0.03,0.081
AStar,instances/GBRL/100_r0.195_0_geom_4.gin,9,0.09,1.038
AStar,instances/GBRL/50_ep0.25_0_gilbert_9.in,2,0.04,0.017
AStar,instances/GBRL/50_r0.334_0_geom_4.gin,4,0.08,0.04
AStar,instances/GBRL/50_r0.334_0_geom_5.gin,4,0.08,0.034
AStar,instances/GBRL/100_r0.195_0_geom_5.gin,6,0.06,0.314
AStar,instances/GBRL/100_ep0.125_0_gilbert_6.in,3,0.03,0.131
AStar,instances/GBRL/50_ep0.2_0_gilbert_1.in,3,0.06,0.024
AStar,instances/GBRL/50_r0.299_0_geom_1.gin,9,0.18,0.039
AStar,instances/GBRL/50_ep0.25_0_gilbert_2.in,3,0.06,0.034
AStar,instances/GBRL/50_ep0.25_0_gilbert_6.in,2,0.04,0.015
AStar,instances/GBRL/50_r0.259_0_geom_8.gin,17,0.34,0.084
AStar,instances/GBRL/100_ep0.075_0_gilbert_4.in,4,0.04,0.126
AStar,instances/GBRL/100_ep0.125_0_gilbert_9.in,3,0.03,0.17
AStar,instances/GBRL/50_r0.259_0_geom_9.gin,5,0.1,0.045
AStar,instances/GBRL/50_ep0.25_0_gilbert_7.in,2,0.04,0.021
AStar,instances/GBRL/100_ep0.075_0_gilbert_5.in,4,0.04,0.218
AStar,instances/GBRL/100_ep0.125_0_gilbert_8.in,3,0.03,0.126
AStar,instances/GBRL/50_ep0.25_0_gilbert_10.in,3,0.06,0.026
AStar,instances/GBRL/100_r0.219_0_geom_9.gin,7,0.07,0.553
AStar,instances/GBRL/100_r0.169_0_geom_10.gin,9,0.09,1.266
AStar,instances/GBRL/50_ep0.25_0_gilbert_3.in,3,0.06,0.023
AStar,instances/GBRL/100_ep0.075_0_gilbert_1.in,4,0.04,0.16
AStar,instances/GBRL/100_r0.219_0_geom_8.gin,7,0.07,0.346
