LDEG,instances/GBRL/100_ep0.125_0_gilbert_4.in,3,0.03,0.011
LDEG,instances/GBRL/50_ep0.15_0_gilbert_2.in,4,0.08,0.003
LDEG,instances/GBRL/50_ep0.2_0_gilbert_3.in,4,0.08,0.003
LDEG,instances/GBRL/50_r0.299_0_geom_9.gin,5,0.1,0.004
LDEG,instances/GBRL/100_ep0.1_0_gilbert_2.in,4,0.04,0.011
LDEG,instances/GBRL/50_r0.259_0_geom_10.gin,7,0.14,0.005
LDEG,instances/GBRL/100_ep0.075_0_gilbert_10.in,4,0.04,0.01
LDEG,instances/GBRL/100_r0.169_0_geom_5.gin,9,0.09,0.02
LDEG,instances/GBRL/100_r0.169_0_geom_4.gin,12,0.12,0.024
LDEG,instances/GBRL/50_ep0.15_0_gilbert_6.in,3,0.06,0.002
LDEG,instances/GBRL/50_ep0.2_0_gilbert_7.in,3,0.06,0.002
LDEG,instances/GBRL/50_r0.334_0_geom_10.gin,3,0.06,0.002
LDEG,instances/GBRL/50_r0.299_0_geom_8.gin,4,0.08,0.004
LDEG,instances/GBRL/50_r0.299_0_geom_5.gin,4,0.08,0.004
LDEG,instances/GBRL/100_ep0.1_0_gilbert_5.in,3,0.03,0.012
LDEG,instances/GBRL/100_r0.195_0_geom_1.gin,6,0.06,0.022
LDEG,instances/GBRL/50_ep0.25_0_gilbert_8.in,3,0.06,0.003
LDEG,instances/GBRL/50_r0.334_0_geom_1.gin,3,0.06,0.004
LDEG,instances/GBRL/100_r0.169_0_geom_9.gin,90,0.9,0.01
LDEG,instances/GBRL/100_r0.169_0_geom_8.gin,12,0.12,0.033
LDEG,instances/GBRL/100_ep0.1_0_gilbert_10.in,4,0.04,0.012
LDEG,instances/GBRL/100_ep0.125_0_gilbert_7.in,3,0.03,0.009
LDEG,instances/GBRL/50_ep0.15_0_gilbert_1.in,4,0.08,0.003
LDEG,instances/GBRL/50_r0.299_0_geom_4.gin,48,0.96,0.001
LDEG,instances/GBRL/100_ep0.1_0_gilbert_1.in,3,0.03,0.009
LDEG,instances/GBRL/50_r0.299_0_geom_6.gin,5,0.1,0.004
LDEG,instances/GBRL/100_r0.195_0_geom_2.gin,7,0.07,0.017
LDEG,instances/GBRL/50_r0.334_0_geom_2.gin,5,0.1,0.003
LDEG,instances/GBRL/50_r0.334_0_geom_3.gin,3,0.06,0.002
LDEG,instances/GBRL/100_r0.195_0_geom_3.gin,9,0.09,0.02
LDEG,instances/GBRL/50_ep0.2_0_gilbert_4.in,3,0.06,0.002
LDEG,instances/GBRL/50_ep0.15_0_gilbert_5.in,4,0.08,0.003
LDEG,instances/GBRL/100_ep0.125_0_gilbert_3.in,3,0.03,0.009
LDEG,instances/GBRL/50_r0.299_0_geom_7.gin,5,0.1,0.003
LDEG,instances/GBRL/50_r0.299_0_geom_3.gin,4,0.08,0.004
LDEG,instances/GBRL/100_r0.195_0_geom_7.gin,9,0.09,0.031
LDEG,instances/GBRL/50_r0.334_0_geom_7.gin,5,0.1,0.005
LDEG,instances/GBRL/50_r0.334_0_geom_6.gin,3,0.06,0.004
LDEG,instances/GBRL/100_r0.195_0_geom_6.gin,6,0.06,0.023
LDEG,instances/GBRL/50_ep0.2_0_gilbert_5.in,3,0.06,0.003
LDEG,instances/GBRL/50_ep0.15_0_gilbert_4.in,4,0.08,0.005
LDEG,instances/GBRL/100_ep0.125_0_gilbert_2.in,3,0.03,0.017
LDEG,instances/GBRL/50_r0.299_0_geom_2.gin,5,0.1,0.008
LDEG,instances/GBRL/100_ep0.1_0_gilbert_4.in,3,0.03,0.01
LDEG,instances/GBRL/100_r0.195_0_geom_4.gin,11,0.11,0.027
LDEG,instances/GBRL/50_ep0.25_0_gilbert_9.in,2,0.04,0.002
LDEG,instances/GBRL/50_r0.334_0_geom_4.gin,4,0.08,0.003
LDEG,instances/GBRL/50_r0.334_0_geom_5.gin,4,0.08,0.003
LDEG,instances/GBRL/100_r0.195_0_geom_5.gin,6,0.06,0.014
LDEG,instances/GBRL/100_ep0.125_0_gilbert_6.in,3,0.03,0.009
LDEG,instances/GBRL/50_ep0.2_0_gilbert_1.in,3,0.06,0.002
LDEG,instances/GBRL/50_r0.299_0_geom_1.gin,10,0.2,0.003
LDEG,instances/GBRL/50_ep0.25_0_gilbert_2.in,3,0.06,0.002
LDEG,instances/GBRL/50_ep0.25_0_gilbert_6.in,2,0.04,0.002
LDEG,instances/GBRL/50_r0.259_0_geom_8.gin,18,0.36,0.004
LDEG,instances/GBRL/100_ep0.075_0_gilbert_4.in,4,0.04,0.01
LDEG,instances/GBRL/100_ep0.125_0_gilbert_9.in,4,0.04,0.017
LDEG,instances/GBRL/50_r0.259_0_geom_9.gin,5,0.1,0.005
LDEG,instances/GBRL/50_ep0.25_0_gilbert_7.in,3,0.06,0.003
LDEG,instances/GBRL/100_ep0.075_0_gilbert_5.in,4,0.04,0.015
LDEG,instances/GBRL/100_ep0.125_0_gilbert_8.in,3,0.03,0.013
LDEG,instances/GBRL/50_ep0.25_0_gilbert_10.in,3,0.06,0.004
LDEG,instances/GBRL/100_r0.219_0_geom_9.gin,7,0.07,0.026
LDEG,instances/GBRL/100_r0.169_0_geom_10.gin,9,0.09,0.028
LDEG,instances/GBRL/50_ep0.25_0_gilbert_3.in,3,0.06,0.002
LDEG,instances/GBRL/100_ep0.075_0_gilbert_1.in,4,0.04,0.011
LDEG,instances/GBRL/100_r0.219_0_geom_8.gin,7,0.07,0.017
